text,label,predicted_label
"TWO weeks ago, Alex McLeish was posing for the photographers at Murray Park with the Bank of Scotlands Manager of the Month award for November, savouring a period which had turned Rangers season around and seemed to have discarded any short-term ",Sports,Sci/Tech
"Noranda, Canada''s largest mining company, said on Friday that it may be acquired by the China Minmetals Corporation in a deal worth more than \$4.7 billion.",Business,?
"We asked those affected by Hurricane Ivan, or those in its path, to e-mail us with their thoughts and experiences. The following are a selection of your replies.",World,Sci/Tech
"Olympic wrestling silver medalist Sara McMann has been charged with careless driving causing death following a crash that killed her boyfriend, the Colorado State Patrol said yesterday. Steven Blackford , 28, a three-time NCAA All-American wrestler at Arizona State, died Friday when the Jeep they were in rolled off the shoulder of Interstate 76 in northeastern Colorado. McMann, 23, of ...",Sports,?
"American Airlines has delayed the deliveries of 54 Boeing Co. planes to save \$2.7 billion over the next six years. The agreement with Boeing lets AMR, which has lost \$6.9 billion since the end of 2000, delay ",Business,?
"BEERSHEBA, Israel -- Palestinian suicide bombers blew up two passenger buses in near-simultaneous explosions yesterday afternoon along the main thoroughfare of this southern Israeli city, killing 16 people and shattering a five-month lull in suicide attacks inside the Jewish state.",World,?
 NEW YORK (Reuters) - Sidney Ponson pitched a complete-game  two-hitter as the Baltimore Orioles stunned the New York  Yankees 7-0 in American League play at Yankee Stadium on  Saturday.,Sports,?
"In the short term, the tax could add US\$4 million annually to ICANN #39;s coffers, an amount that could skyrocket to more than \$30 million if it is extended to additional domains.",Sci/Tech,?
"AP - America Online, which earlier this year stopped signing up new broadband customers, is telling existing broadband subscribers in nine Southern states that they must find a new broadband carrier by Jan. 17.",Sci/Tech,?
AP - Takeo Spikes made good on his vow the Buffalo Bills would finally provide some good news for their fans this weekend.,Sports,Sci/Tech
"The Green Bay Packers and Tennessee Titans will try to keep from falling to 1-4 Monday night. But after the nationally televised game in Green Bay, Wisconsin, one of them will be.",Sports,?
"The success of alternative Web browsers could push Microsoft to more aggressively leverage its dominance of Internet client software, said Marc Andreessen, one of the founders of Netscape.",Sci/Tech,?
 JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon  accused far-rightists on Sunday of trying to incite civil war  over his plan to withdraw from the occupied Gaza Strip and  called for measures to curb such groups.,World,?
"AP - Former Ohio State basketball coach Jim O''Brien sued the school, claiming he is owed at least  #36;3.4 million because his firing violated terms of his contract.",Sports,?
"SAINT-DENIS, France -- Heikki Kovalainen of Finland beat world rally champion Sebastien Loeb of France to win the Race of Champions on Saturday.",Sports,?
"CBC SPORTS ONLINE - Alexei Kovalev doesn #39;t think the NHL lockout will end soon so he #39;s decided to do something about it. The gifted winger signed with Russia #39;s AK Bars Kazan, a team already loaded with NHL stars.",Sports,?
"The European Commission has announced that it is to investigate the recent purchase by Microsoft and Time Warner of ContentGuard, a specialist in digital rights management.",Business,?
"ALICANTE, Spain : Spaniard Juan Carlos Ferrero wasted no time getting down to business, brushing aside Fabrice Santoro to put the hosts level with France 1-1 in their World Group Davis Cup semi-final tie.",Sports,?
"BAGRAM, Afghanistan - Three years after the Sept. 11 attacks, Osama bin Laden and his deputy are still issuing orders for attacks by al-Qaida, a top American commander told The Associated Press Saturday...",World,?
Your statements (re: the S/360)  quot;...It was the first mainframe that allowed different applications to be run simultaneously ... quot; and  quot;..Before the S/360 appeared on the scene each computer was unique .. quot; are utterly wrong and do not give the IBM System ,Sci/Tech,World
"Peace talks between the Iraqi government and the office of radical Shiite cleric Moqtada al-Sadron his army #39;s weapons were facing troubles, the Dubai-based al-Arabiya TV channel reported Monday.",World,?
The Federal Communications Commission (FCC) has cleared the way for Internet access over the same infrastructure that carries electricity to homes and businesses in America.,Sci/Tech,?
"At times like this, it is important to remember a simple truth: No matter how much they have improved, no matter how much promise they may show at times, there is something they have yet to escape.",Sports,?
"By JAN M. OLSEN     COPENHAGEN, Denmark (AP) -- Denmark is joining Russia and Canada to see if it can lay a claim to the North Pole - and whatever natural riches may lie beneath it...",Sci/Tech,?
"AP - Latrell Sprewell was suspended for one game by the NBA on Tuesday for yelling a sexual vulgarity at a female fan during a game, the latest episode of a player clashing with spectators.",Sports,?
"Here''s a look at new and interesting developments at the major shopping search and comparision sites during 2004. Today: NexTag, PriceGrabber, Shopping.com/Dealtime and Yahoo Shopping.",Sci/Tech,?
" ATHENS (Reuters) - Australian swimmer Ian Thorpe beat  arch-rival Michael Phelps in the men''s 200-meter freestyle on  Monday as the United States pursued China, Australia and Japan  in the medals table on day three of the Olympic Games.",Sports,?
"AP - For at least one game, the pass-happy St. Louis Rams relied on the running game. A week after coming under heavy criticism for a game plan that featured 49 passes and just 15 runs in a 28-25 overtime loss at home against New Orleans, coach Mike Martz used the run early and often in a 24-14 win Sunday night at San Francisco, evening the Rams'' record at 2-2.",Sports,?
"Most earthquakes make history for the damage they inflict. But last week #39;s quake at Parkfield, Calif., is likely to be remembered for insights that could improve earthquake-hazard assessments, quake-resistant ",Sci/Tech,?
A Microsoft ad saying that Linux was 10 times more expensive than Windows has been found to be an unfair advert in the UK. The UK #39;s Advertising Standards Authority ,Sci/Tech,?
Risk is knocking Big Pharma stocks down. They won''t be getting up anytime soon.,Business,?
AP - Negotiators worked through the final day of a two-week U.N. conference Friday in search of a way to bring the United States back into long-term talks on controlling global warming. A key European official saw a ''50-50'' chance of compromise.,Sci/Tech,?
"Any product, any shape, any size -- manufactured on your desktop! The future is the fabricator. By Bruce Sterling from Wired magazine.",Sci/Tech,?
"A renegade Afghan warlord has been arrested and brought to the capital by the central government, just weeks after his troops clashed ",World,?
"They used to fill entire floors of buildings and were so costly only governments or large companies could afford them. Yesterday, Apple Computer showed just how far technology ",Sci/Tech,?
"Senior forward Wayne Simien scored 25 points and grabbed 14 rebounds, leading the No. 1-ranked Kansas Jayhawks to a 68-61 season-opening win over the Vermont Catamounts.",Sports,?
"InfoWorld - Desktop search has its sights set on corporate PCs, leaving enterprise IT wary of potential security issues associated with the highly anticipated tools.",Sci/Tech,?
"Proving that he is willing to try anything to turn around UCF #39;s downtrodden football program, George O #39;Leary made a dramatic change at quarterback Saturday in his first game as head coach.",Sports,?
Purdue senior quarterback Kyle Orton demolished both a secondary and a streak as he led the 15th-ranked Boilermakers to a 41-16 victory over Notre Dame (3-2).,Sports,?
Snoop Dogg running deep post routs for Matt Leinart. Snoop Dogg rapping and giving a pep talk inside the locker room of the top-ranked USC Trojans.,Sports,?
The San Francisco Giants need Jason Schmidt to bounce back from his recent struggles as they try to catch the slumping Los Angeles Dodgers in the NL West and hold off the Chicago Cubs in the wild-card race.,Sports,?
